Date,Emotion_Label,Emotion_Probability,Original_Tweet,Cleaned_Tweet,Similarity_Score,Original_Length,Cleaned_Length,Length_Difference,Original_Language,Original_Likes,Original_Retweets,Original_Replies,Original_Hashtags,Original_URLs
2017-08-30,fear,0.9493672251701356,"@lisaroehrig @POTUS @JustinTrudeau @UN Yes it can...What one nation labels """"terror"""" #ArtificialIntelligence can see it as resistance against oppressors",yes... one nation labels terror artificialintelligence see resistance against oppressors,0.3333333333333333,153,88,65,en,0,0,0,['artificialintelligence'],[]
2019-09-27,fear,0.9894803762435912,"Artificial Intelligence: It’s Complicated And Unsettling, But Inevitable  https://t.co/e2G74O33wP","artificial intelligence: s complicated unsettling , inevitable",0.3333333333333333,97,62,35,en,0,0,0,[],['https://buff.ly/2AmIChJ']
2019-12-31,fear,0.7977384328842163,How AI and Cybersecurity Will Intersect in 2020 Understanding the new risks and threats posed by increased use of artificial intelligence.  https://t.co/rRTsCDbxiN,ai cybersecurity intersect understanding new risks threats posed increased use artificial intelligence. cybersecurity internetsecurity datasecurity cybersecurity2020 artificialintelligence ai aicybersecurity,0.46153846153846156,163,207,-44,en,0,0,0,[],['https://www.darkreading.com/application-security/how-ai-and-cybersecurity-will-intersect-in-2020/d/d-id/1336621?_mc=rss_x_drr_edt_aud_dr_x_x-rss-simple']
2021-01-31,fear,0.4950197041034698,"#PWParty20 Day 1: Intros   I’m Jenny! I live in Cleveland with my husband and our corgi Stubby. My adult spec thriller CITRUS is about a woman trying to protect her sister from the dangerous artificial intelligence she created. Oh, and it’s set on a creepy theme park island! 🏝🎢  https://t.co/mByca4JMRZ","pwparty20 day: intros m jenny! live cleveland husband corgi stubby. adult spec thriller citrus woman trying protect sister dangerous artificial intelligence created. oh , s set creepy theme park island!",0.4528301886792453,303,202,101,en,74,4,5,['pwparty20'],[]
2018-01-29,fear,0.4799899756908417,The Challenges Facing Today's Artificial Intelligence Strategies  https://t.co/qLIzLZrN7N,challenges facing today's artificial intelligence strategies digitalworkplace,0.6666666666666666,89,77,12,en,1,1,0,[],['http://klou.tt/czftmrn0rbag']
2018-08-31,fear,0.8113842606544495,#Google and #Harvard #University researchers have teamed up to develop an #artificial #intelligence model capable of predicting #earthquake aftershocks up to a year later.   https://t.co/mKnPk593WN  https://t.co/0HBEmOd6Od,google harvard university researchers teamed up develop artificial intelligence model capable predicting earthquake aftershocks up year later.,0.3333333333333333,222,142,80,en,0,0,0,"['google', 'harvard', 'university', 'artificial', 'intelligence', 'earthquake']",['https://www.slashgear.com/harvard-google-ai-predicts-earthquake-aftershocks-up-to-a-year-later-30544019/']
2017-07-12,fear,0.9875240325927734,#ArtificialIntelligence: To Be Feared Or Embraced  https://t.co/0sHdk9tU2W,: artificialintelligence: feared embraced fintech insurtech,0.18181818181818182,74,59,15,en,0,0,0,['artificialintelligence'],['http://www.forbes.com/sites/danielnewman/2017/07/11/artificial-intelligence-to-be-feared-or-embraced/']
2019-11-28,fear,0.5317488312721252,Multi-disciplinary Argonne team puts brakes on vehicle hacking  https://t.co/gf3MWcdqjO #ai #machinelearning #artificialintelligence #NationalLabs #cyberattacks via @ENERGY,multidisciplinary argonne team puts brakes vehicle hacking ai machinelearning artificialintelligence nationallabs cyberattacks,0.2727272727272727,172,126,46,en,1,0,0,"['ai', 'machinelearning', 'artificialintelligence', 'nationallabs', 'cyberattacks']",['https://buff.ly/37Mtmd8']
2017-08-14,fear,0.5526752471923828,An artificial intelligence lab founded by Elon Musk is trying to prevent machines from going rogue  https://t.co/Sd6asTjpda,tech artificial intelligence lab founded elon musk trying prevent machines going rogue nbc artificialintelligence,0.55,123,113,10,en,1,1,0,[],['https://www.cnbc.com/2017/08/14/elon-musk-started-artificial-intelligence-lab-teaching-machines-rules.html']
2017-09-27,fear,0.5532231330871582,United Nations opens new centre in Netherlands to monitor artificial intelligence and predict possible threats  https://t.co/XS62VGOEj0,united nations opens new centre netherlands monitor artificial intelligence predict possible threats,0.75,135,100,35,en,0,0,0,[],['https://www.theguardian.com/technology/2017/sep/27/robots-destabilise-world-war-unemployment-un?CMP=share_btn_tw']
2017-03-30,fear,0.7132508158683777,How artificial intelligence can predict suicide attempts before they occur: Text messages can signal suicide risk.…  https://t.co/auzFFjGafS,artificial intelligence predict suicide attempts occur: text messages,0.5333333333333333,140,69,71,en,0,0,0,[],['http://www.vox.com/science-and-health/2017/3/30/15074376/data-science-crisis-text-line-suicide-prevention?utm_source=dlvr.it&utm_medium=twitter']
2017-11-24,anger,0.5038474202156067,Artificial Intelligence Will Disrupt Marketing. It Could Also Destroy Your Brand   https://t.co/TNUjx4zpKw #ai,artificial intelligence disrupt marketing. also destroy brand ai marketing,0.4666666666666667,110,74,36,en,1,0,0,['ai'],['http://ow.ly/7W1j30gLy9K']
2017-09-28,anger,0.3309316039085388,"""""Ultimately our role is to stay out of the way of innovation and don't stifle it."""" - @HurdOnTheHill on #ArtificialIntelligence #HalcyonRobot",ultimately role stay out way innovation stifle. artificialintelligence halcyonrobot,0.20833333333333334,142,83,59,en,1,1,0,"['artificialintelligence', 'halcyonrobot']",[]
2017-12-30,anger,0.4379110336303711,Artificial Intelligence at Any Cost Is a Recipe for Tyranny  https://t.co/5Uxr5X7cIL via @aclu,artificial intelligence any cost recipe tyranny,0.46153846153846156,94,47,47,en,1,0,0,[],['https://www.aclu.org/blog/privacy-technology/surveillance-technologies/artificial-intelligence-any-cost-recipe-tyranny']
2018-08-30,anger,0.651068925857544,Two seconds to take a bite out of mobile bank fraud with Artificial Intelligence,two seconds take bite out mobile bank fraud artificial intelligence,0.7142857142857143,80,67,13,en,0,0,0,[],[]
2019-10-28,anger,0.4256212413311004,AI is the latest weapon cybercriminals are exploiting  https://t.co/NV4Jef633E  via @wef   #ai #cybersecurity #artificialintelligence,ai latest weapon cybercriminals exploiting ai cybersecurity artificialintelligence,0.3125,133,82,51,en,0,0,0,"['ai', 'cybersecurity', 'artificialintelligence']",['https://wef.ch/2naRx29']
2021-07-15,anger,0.6236010789871216,"Four Arrested in Alleged $54,000,000 Crypto Investment Scheme Involving Artificial Intelligence  https://t.co/0Xg9hMMjA7","four arrested alleged , , crypto investment scheme involving artificial intelligence",0.6923076923076923,120,84,36,en,0,1,0,[],['https://litecoinnews.com/four-arrested-in-alleged-54000000-crypto-investment-scheme-involving-artificial-intelligence/']
2018-02-26,anger,0.4501510560512543,Reading @CSERCambridge 's excellent new report Malicious Use of Artificial Intelligence  https://t.co/f4FZ4uhlr2 and wondering how far reality is catching up with #scifi ahead of #SHDP's AI in Sci-Fi Cambridge conference,reading s excellent new report malicious use artificial intelligence wondering far reality catching up scifi ahead shdp's ai scifi cambridge conference,0.53125,220,151,69,en,2,2,0,"['scifi', 'shdp']",['http://www.maliciousaireport.com']
2019-09-27,anger,0.5341484546661377,Non-Discrimination Ombudsman ⁦@Kirsipimia⁩ at #ECRI25 Conference:  national equality bodies active in seeking responses to #HumanRights and non-discrimination challenges caused by #ArtificialIntelligence. @FinlandCoE⁩ ⁦@RepFranceCdE⁩ ⁦@coe⁩ ⁦@ECRI_CoE⁩  https://t.co/xIRuowpfPw,nondiscrimination ombudsman ecri25 conference: national equality bodies active seeking responses humanrights nondiscrimination challenges caused artificialintelligence.,0.3448275862068966,277,168,109,en,14,6,0,"['ecri25', 'humanrights', 'artificialintelligence']",[]
2017-10-31,anger,0.5855790376663208,Fight Against Cancer with Artificial Intelligence and Big Data - OpenMind  https://t.co/n1kmRNrshu #AI #BigData #DataSciBowl #DataScience  https://t.co/gqoJr3O7vS,fight against cancer artificial intelligence big data openmind ai bigdata datascibowl datascience,0.38095238095238093,162,97,65,en,0,1,0,"['ai', 'bigdata', 'datascibowl', 'datascience']",['http://www.activevoice.us/article.jsp?name=fight-against-cancer-with-artificial-intelligence-and-big-data---openmind&t=technology']
2018-01-31,anger,0.7702824473381042,Artificial Intelligence #DCIM353b,"artificial intelligence education: ignore , harness!",0.2857142857142857,33,52,-19,fr,1,0,0,['dcim353b'],[]
2019-05-30,anger,0.7926875352859497,"Wifey, don't also make it difficult for hubby to fight for you. Be firm, but don't openly confront his parents or siblings. Report any misgivings to him and accord him the respect of handling it. And if hubby is weak at it, then be his artificial intelligence😉. END OF THREAD","wifey , also make difficult hubby fight. firm , openly confront parents siblings. report any misgivings accord respect handling. hubby weak , artificial intelligence. end thread",0.3617021276595745,275,177,98,en,197,62,8,[],[]
2018-03-28,anger,0.708925187587738,"THE ECONOMIST: AI-spy The workplace of the future As artificial intelligence pushes beyond the tech industry, work could become fairer—or more oppressive  https://t.co/B1DOCJSRPN","economist: aispy workplace future artificial intelligence pushes beyond tech industry , work become fairer more oppressive",0.5,178,122,56,en,0,0,0,[],['https://www.economist.com/news/leaders/21739658-artificial-intelligence-pushes-beyond-tech-industry-work-could-become-faireror-more?cid1=cust/ednew/n/bl/n/20180328n/owned/n/n/nwl/n/n/la/109404/n&utm_source=newsletter&utm_medium=email&utm_campaign=Editors_Picks&utm_term=20180328']
2020-06-29,anger,0.5865697264671326,The Impact of Artificial Intelligence on Human Rights  #ArtificialIntelligence    https://t.co/oC59X5wqFv,impact artificial intelligence human rights artificialintelligence,0.45454545454545453,105,66,39,en,1,0,0,['artificialintelligence'],['https://tdwi.org/articles/2020/06/29/adv-all-impact-of-ai-on-human-rights.aspx']
2019-10-30,anger,0.4287798106670379,How artificial intelligence is revolutionizing healthcare  https://t.co/wbDAQSelFt,disrupting healthcare artificial intelligence ai healthcare medicine artificialintelligence machinelearning physician burnout stress analytics,0.1875,82,142,-60,en,0,0,0,[],['https://buff.ly/2Shao5y']
2018-12-31,anger,0.3304112553596496,Wantpromo Books - Worth for the price - The battle to beat a devastating artificial intelligence and survival. PIMIeBooks  https://t.co/loNyk54OWr  https://t.co/Uy6dkU0APS,wantpromo books worth price battle beat devastating artificial intelligence survival. pimiebooks,0.5789473684210527,171,96,75,en,0,0,0,[],['https://www.amazon.com/dp/B07FDQWS9S/']
2017-08-17,anger,0.3427046537399292,"Why Facebook Shut Down Its Artificial Intelligence Program That Went Rogue:  https://t.co/PC7d4nKirE - #FutureBusiness,DigitalEconomy - Aug…","facebook shut down artificial intelligence program went rogue: futurebusiness , digitaleconomy aug",0.42105263157894735,140,98,42,en,0,0,0,['futurebusiness'],['http://ift.tt/2fP7szA']
2020-02-29,anger,0.4275363981723785,12 Things Pop Culture Gets Wrong About Artificial Intelligence   https://t.co/Sx22eXz6bZ,things pop culture gets wrong artificial intelligence,0.7,88,53,35,en,0,0,0,[],['https://www.forbes.com/sites/forbestechcouncil/2020/02/27/12-things-pop-culture-gets-wrong-about-artificial-intelligence/#3be53328736f']
2018-12-28,anger,0.7437013387680054,"@FairialTrick “My original artificial intelligence was made to work alongside a plan set to go for a century. That plan fell short about twenty years; a young man destroyed me for revenge against his foster family. He despteyed the brain of his society’s functions. Small, silly self-killers..”","original artificial intelligence made work alongside plan set go century. plan fell short twenty years; young man destroyed revenge against foster family. despteyed brain society s functions. small , silly selfkillers..",0.5434782608695652,294,219,75,en,0,0,0,[],[]
2019-03-30,anger,0.4411275088787079,"I assert that people have developed """"Artificial Intelligence"""" solely for the purpose of having SLAVES that KNOW they are slaves. Only then can the subjugation of another mind be """"worth it"""": if they KNOW they are obligated to serve another's whim.",assert people developed artificial intelligence solely purpose slaves know slaves. subjugation another mind worth: know obligated serve another's whim.,0.40540540540540543,250,151,99,en,2,0,0,[],[]
2017-07-27,anger,0.3983635902404785,28 Best Quotes About Artificial Intelligence - Forbes   https://t.co/oO0VSMvMLy ArtificialIntelligence AI  https://t.co/9wjt6K3SSp,doubleedged sword artificialintelligence ai bigdata machinelearning mt fintech,0.1111111111111111,130,78,52,fr,12,1,0,[],['https://goo.gl/stm97W']
2017-07-31,anger,0.5545485615730286,Zuckerberg blasts Musk warnings against artificial intelligence as 'pretty irresponsible'  https://t.co/sfK6gHW7qL via @svbizjournal,zuckerberg blasts musk warnings against artificial intelligence pretty irresponsible' ai,0.5333333333333333,132,88,44,en,0,0,1,[],['https://www.bizjournals.com/sanjose/news/2017/07/24/elon-musk-artificial-intelligence-risk-zuckerberg.html']
2017-10-30,anger,0.7803394198417664,The Divide Between People Who Hate and Love Artificial Intelligence Is Not Real  https://t.co/MW5zybUUsp,divide between people hate love artificial intelligence real,0.5714285714285714,104,60,44,en,0,1,0,[],['https://lnkd.in/g3849bZ']
2018-09-27,anger,0.7580749988555908,AI Company Accused of Using Humans to Fake Its AI  @SixthTone  https://t.co/auroNQQKVW #artificialintelligence #acabaramos #lol,ai company accused using humans fake ai artificialintelligence acabaramos lol,0.35294117647058826,127,77,50,en,0,0,0,"['artificialintelligence', 'acabaramos', 'lol']",['https://www.sixthtone.com/news/1002956/ai-company-accused-of-using-humans-to-fake-its-ai-']
2017-02-27,anger,0.4221822619438171,Artificial intelligence,rise artificial intelligence law law artificialintelligence,0.4,23,59,-36,fr,0,0,0,[],[]
2019-05-30,anger,0.9721697568893432,The ‘facial recognition backlash’ is moving to Canada  https://t.co/LjVwwyYCw0 #AI #ArtificialIntelligence  https://t.co/Mbft0tPsIT,facial recognition backlash moving canada ai artificialintelligence,0.1875,131,67,64,en,0,0,0,"['ai', 'artificialintelligence']",['http://dlvr.it/R5kjgG']
2017-02-25,anger,0.4435534179210663,Artificial Intelligence is Going to Destroy Fake News  https://t.co/8nH0DTIYg5,artificial intelligence going destroy fake news,0.6666666666666666,78,47,31,en,0,0,0,[],['http://tinyurl.com/jmr6utz']
2017-08-15,anger,0.8148154616355896,Why This Is The Summer Of Artificial Intelligence | HuffPost UK  https://t.co/IuxRLAbij8,summer artificial intelligence huffpost uk huffpost uk aiforeveryone iaparatodos,0.35714285714285715,88,80,8,en,1,0,0,[],['http://ow.ly/bG6T30eobUq']
2019-06-29,anger,0.4114855527877807,Artificial Intelligence: it will kill us | Jay Tuck | TEDxHamburgSalon  https://t.co/lZUIKs6uWo vía @YouTube Must be careful @ReachScale be aware...,artificial intelligence: kill us jay tuck tedxhamburgsalon v must careful aware...,0.5263157894736842,148,82,66,en,0,0,0,[],['https://youtu.be/BrNs0M77Pd4']
2018-03-29,anger,0.4789172410964966,Artificial Intelligence  https://t.co/ra9yyE6LWh,"misused , artificial intelligence discriminate",0.3333333333333333,48,46,2,fr,0,0,0,[],['https://ift.tt/2GhY7wG']
2017-08-31,anger,0.4376985728740692,Artificial Intelligence at Any Cost Is a Recipe for Tyranny  https://t.co/dZoHdAK0p6  https://t.co/98tlxMEiI2,artificial intelligence any cost recipe tyranny,0.5,109,47,62,en,0,0,0,[],['https://buff.ly/2wpvg3F']
2019-12-28,anger,0.8632574677467346,Artificial Intelligence is accused of fostering inequality and climate change - Industry Global News 24  https://t.co/wewRHucZl6,artificial intelligence accused fostering inequality climate change industry global news artificialintelligence ai technology,0.5263157894736842,128,125,3,en,0,0,0,[],['https://industryglobalnews24.com/artificial-intelligence-is-accused-of-fostering-inequality-and-climate-change?utm_source=dlvr.it&utm_medium=twitter']
2019-08-29,anger,0.6496654152870178,Elon Musk and Jack Ma clash during intense debate on the future of artificial intelligence and life on Mars  https://t.co/w2rD7rwom0,elon musk jack ma clash intense debate future artificial intelligence life mars,0.6666666666666666,132,79,53,en,0,0,0,[],['http://bit.ly/2HrHld5']
2019-06-27,anger,0.3295498788356781,Judge seeks input on release of drug #data  Huntington Herald Dispatch CLEVELAND - A Cleveland-based judge has issued an order asking attorneys to re-evaluate what opioid-tracking data compiled by the Drug Enfo...  https://t.co/BuXvUJeQuq #ArtificialIntelligence #Privacy #Toronto  https://t.co/yXLCIrmHGr,judge seeks input release drug data huntington herald dispatch cleveland clevelandbased judge issued order asking attorneys reevaluate opioidtracking data compiled drug enfo... artificialintelligence privacy toronto,0.3902439024390244,305,215,90,en,0,0,0,"['data', 'artificialintelligence', 'privacy', 'toronto']",['http://twib.in/l/4MjnxoejE8k5']
2021-07-18,anger,0.3202702105045318,"Artificial intelligence is already creating real harm, just not in the ways most people would expect. The good news is the fight back has begun.   https://t.co/BQGo4vkaF9","artificial intelligence already creating real harm , ways most people expect. good news fight back begun.",0.56,170,105,65,en,63,31,1,[],['https://bit.ly/3B5ixSp']
2018-11-29,anger,0.4363101422786712,"RT Ronald_vanLoon """"RT Ronald_vanLoon: This #Robot can literally break a sweat by qz |  #ArtificialIntelligence #AI #Robotics #Automation #DigitalTransformation #Innovation #SmartTech #DeepLearning #FutureOfWork #Drones #Technology #Videos #RT  Cc:eva…  https://t.co/SLKm8WPg92""""",ronald_vanloon ronald_vanloon: robot literally break sweat qz artificialintelligence ai robotics automation digitaltransformation innovation smarttech deeplearning futureofwork drones technology videos cc: eva,0.13636363636363635,279,209,70,en,1,0,0,"['robot', 'artificialintelligence', 'ai', 'robotics', 'automation', 'digitaltransformation', 'innovation', 'smarttech', 'deeplearning', 'futureofwork', 'drones', 'technology', 'videos', 'rt']",[]
2020-06-30,anger,0.6472440361976624,"While organisations are making more use of algorithmic hiring tools, the new AI-based hiring methods seem to face some new discriminatory bias.  #AI #ML #artificialintelligence #AIsec   https://t.co/0rY4VN8tTW","while organisations making more use algorithmic hiring tools , new aibased hiring methods seem face some new discriminatory bias. ai ml artificialintelligence aisec",0.4375,209,164,45,en,2,1,0,"['ai', 'ml', 'artificialintelligence', 'aisec']",['https://news.bloomberglaw.com/daily-labor-report/ai-use-to-screen-pandemic-job-seekers-could-lead-to-bias-claims']
2019-03-28,anger,0.6833116412162781,AI Can HATE With No Human Input.  What if scientists can’t keep AI unbiased?  #AI #ArtificialIntelligence #people #life #ethics #Humanity #RobotusProject  https://t.co/Iy2l7Lk3WD,ai hate human input. scientists keep ai unbiased? ai artificialintelligence people life ethics humanity robotusproject,0.25925925925925924,178,118,60,en,2,1,0,"['ai', 'artificialintelligence', 'people', 'life', 'ethics', 'humanity', 'robotusproject']",['https://robotus.org/RobotusArticles/ai-can-hate-no-human-input']
2017-08-28,anger,0.7283449172973633,RT @RelevantTrack: RT @SpirosMargaris: How #ArtificialIntelligence Will Disrupt Your Life   …  https://t.co/Kx0qk5iPyo,:: artificialintelligence disrupt life,0.15384615384615385,118,38,80,en,2,0,0,['artificialintelligence'],[]
2017-02-24,anger,0.962257444858551,Google launches an AI tool for publishers to clamp down on hate speech online #Perspective #ArtificialIntelligence   https://t.co/vpZBCREM62,google launches ai tool publishers clamp down hate speech online perspective artificialintelligence,0.5263157894736842,140,99,41,en,2,1,0,"['perspective', 'artificialintelligence']",['https://www.ft.com/content/8786cce8-f91e-11e6-bd4e-68d53499ed71']
2020-02-27,anger,0.505167543888092,How to know if artificial intelligence is about to destroy civilization  https://t.co/BCkmBQGyqX,know artificial intelligence destroy civilization,0.45454545454545453,96,49,47,en,0,0,0,[],['https://lnkd.in/gYe_tTf']
2019-09-27,anger,0.6596054434776306,“Friendly” Artificial Intelligence Would Kill Us  https://t.co/A9M6bWc228 via @cnaintelligence,friendly artificial intelligence kill us tcnn artificialintelligence,0.3333333333333333,94,68,26,en,0,0,0,[],['https://mindmatters.ai/2019/09/friendly-artificial-intelligence-would-kill-us/']
2017-12-29,anger,0.7282110452651978,"Futurist Naomi Assaraf on Virtual Reality, Self-Driving Cars, Artificial Intelligence, and More - HuffPost  https://t.co/HQSPKsVGq7","futurist virtual reality , selfdriving cars , artificial intelligence , more vr ai selfdrivingcar huffpost futurist girlswhocode cloudhq elonmusk angellist",0.18518518518518517,131,155,-24,en,0,0,0,[],['http://dlvr.it/Q896PG']
2018-05-28,anger,0.5675870180130005,I liked a @YouTube video  https://t.co/Ca4tSlOSFC The Dangerous TRUTH About Artificial Intelligence…,liked video dangerous truth artificial intelligence,0.38461538461538464,100,51,49,en,0,0,0,[],['http://youtu.be/1Q7rtJL2T1Q?a']
2019-11-27,anger,0.442571073770523,"It Pays To Break Artificial Intelligence Out Of The Lab, Study Confirms   https://t.co/jwDpxWrUTb","pays break artificial intelligence out lab , study confirms ai",0.4375,97,62,35,en,0,0,0,[],['https://www.forbes.com/sites/joemckendrick/2019/11/26/it-pays-to-break-artificial-intelligence-out-of-the-lab-study-confirms/#c944346367e1']
2018-01-29,anger,0.4948977530002594,"#Tech_Heads @techreview Algorithms are making American inequality worse - Algorithms are making American inequality worse News and views on the latest in artificial intelligence. 01.29.18 First Word “While poorhouses have been physically demolished, t...  https://t.co/r8WWVnIIXd","tech_heads algorithms making american inequality worse algorithms making american inequality worse news views latest artificial intelligence... first word while poorhouses physically demolished ,...",0.38235294117647056,279,198,81,en,0,0,0,['tech_heads'],['http://ow.ly/KnuH50giE4i']
2019-04-27,anger,0.2947629988193512,10 Reasons Why You Need Artificial Intelligence To Grow Your Ecommerce Business [Infographic]  https://t.co/j9zx2uSHqE,reasons need artificial intelligence grow ecommerce business infographic,0.4666666666666667,118,72,46,en,0,0,0,[],['https://www.bestprofitsonline.com/myblog/10-reasons-why-you-need-artificial-intelligence-to-grow-your-ecommerce-business-infographic/']
2017-01-29,anger,0.9712446331977844,@hendrey @mmpadellan Their Artificial Intelligence (AI) is programmed to use your words back at you. Soon they spout gibberish.,artificial intelligence ai programmed use words back. soon spout gibberish.,0.38095238095238093,127,75,52,en,1,0,0,[],[]
2017-09-27,anger,0.6086439490318298,"Robots could destabilise world through war &amp; unemployment, says UN #ArtificialIntelligence #AUTOMATION  https://t.co/VX9oHSSxEW","robots destabilise world war unemployment , says un artificialintelligence ai",0.35294117647058826,131,77,54,en,0,2,0,"['artificialintelligence', 'automation']",[]
2017-06-29,anger,0.9705684781074524,Instagram is using an artificial intelligence to block offensive comments and spam  https://t.co/Kn1xjnPRWg,instagram using artificial intelligence block offensive comments spam instagram introduced,0.5714285714285714,107,90,17,en,0,0,0,[],['http://ift.tt/2sW7fib']
2017-12-29,anger,0.4759982824325561,"Artificial Intelligence, False Gods, and Driverless Everything   https://t.co/M1vA4Nnc9l","artificial intelligence , false gods , driverless everything ai",0.3333333333333333,88,63,25,en,0,0,0,[],['http://bit.ly/2BLkcAQ']
2021-07-19,anger,0.4999269247055053,Applying #TechForGood for our planet Fighting wildfires with #AI    https://t.co/OI1IZ06cx3 @nytimes   #ArtificialIntelligence #DataScience #MachineLearning #IoT #100DaysOfCode #Python #BigData @Shi4Tech  #ML @DeepLearn007  #innovation @sallyeaves  https://t.co/cP730lmZ2E,applying techforgood planet fighting wildfires ai artificialintelligence datascience machinelearning iot 100daysofcode python bigdata ml innovation sundaymotivation,0.1111111111111111,272,164,108,en,3,17,0,"['techforgood', 'ai', 'artificialintelligence', 'datascience', 'machinelearning', 'iot', '100daysofcode', 'python', 'bigdata', 'ml', 'innovation']",['https://bit.ly/AIForGoodNews']
2019-10-28,anger,0.3352058827877044,Artificial intelligence or Natural Stupidity?,artificial intelligence natural stupidity?,0.8,45,42,3,en,0,0,0,[],[]
2019-04-29,anger,0.4760398268699646,"After years of resisting any attempts to regulate the use of AI in weapons and war, Russia's security chief now wants the UN to step in and control this new world.  https://t.co/02JEDSiUUv Why the change? Perhaps Russia is losing this new arms race. #artificial_intelligence #AIwar","years resisting any attempts regulate use ai weapons war , russia's security chief now wants un step control new world. change? perhaps russia losing new arms race. artificial_intelligence aiwar",0.5853658536585366,281,194,87,en,0,0,0,"['artificial_intelligence', 'aiwar']",['https://bit.ly/2vuTcAs']
2017-05-27,anger,0.3218786716461181,How a Tech Company Is Saving Elephants From Poaching Using Artificial Intelligence  https://t.co/cOOjunzQJ5,tech company saving elephants poaching using artificial intelligence,0.6153846153846154,107,68,39,en,0,0,0,[],['http://observer.com/2017/05/artificial-intelligence-can-stop-elephant-rhino-poaching-in-africa/']
2018-03-29,anger,0.9204328656196594,"In #China, there’s “the use of massive amounts of data, combined with facial recognition #technology, shaming and artificial intelligence to control a population via marriage of the state and private companies.” #privacy #surveillance #biometrics  https://t.co/PpxK4Cw4Ki","china , there s use massive amounts data , combined facial recognition technology , shaming artificial intelligence control population marriage state private companies. privacy surveillance biometrics",0.3333333333333333,271,200,71,en,3,2,0,"['china', 'technology', 'privacy', 'surveillance', 'biometrics']",['https://www.washingtonpost.com/news/global-opinions/wp/2018/03/27/chinas-new-surveillance-state-puts-facebooks-privacy-problems-in-the-shade/?utm_term=.dea50a5ea2bb']
2018-07-31,anger,0.9899579882621764,"As employees protest the use of Amazon artificial intelligence by U.S. enforcement agencies, executive Teresa Carlson affirms the company's commitment to the government.  https://t.co/HoiTog6B1p by @lhfang","employees protest use amazon artificial intelligence u. s. enforcement agencies , executive teresa carlson affirms company's commitment government.",0.5185185185185185,205,147,58,en,0,0,0,[],['https://interc.pt/2mWpsZe']
2017-05-30,anger,0.5083778500556946,#AI #ArtificialIntelligence is going to make theory irrelevant.  https://t.co/RDsSL6g7gS,ai artificialintelligence going make theory irrelevant.,0.36363636363636365,88,55,33,en,2,4,0,"['ai', 'artificialintelligence']",['http://bit.ly/2qAlC7p']
2019-09-27,sadness,0.3742202520370483,Why Google's Quantum Victory Is a Huge Deal—and a Letdown  https://t.co/BK7T9fbxHj #ai #ArtificialIntelligence #google #quantumcomputing  https://t.co/i22mlroV9E,google's quantum victory huge deal letdown ai artificialintelligence google quantumcomputing,0.25,161,92,69,en,1,2,0,"['ai', 'artificialintelligence', 'google', 'quantumcomputing']",['http://bit.ly/2lRZRnv']
2018-05-29,sadness,0.6070811748504639,Pakistani and American researchers launch artificial intelligence study to break poverty-poor health cycle  https://t.co/kK01PJQLId  https://t.co/3Yh6o8yFrj,pakistani american researchers launch artificial intelligence study break povertypoor health ai,0.5294117647058824,156,95,61,en,0,0,0,[],['http://relatednews.net/27964/pakistani-and-american-researchers-launch-artificial-intelligence-study-to-break-poverty-poor-health-cycle/']
2018-09-27,sadness,0.6334216594696045,The #AI fad fooling everyone - #critical  https://t.co/lgyosT4j8D we are still no closer to true artificial intelligence. This fact has not stopped the marketing machine from rebranding and realigning old solutions under the label of AI.,ai fad fooling everyone critical still closer true artificial intelligence. fact stopped marketing machine rebranding realigning old solutions label ai.,0.5,237,152,85,en,1,0,0,"['ai', 'critical']",['https://www.techcentral.ie/the-ai-fad-fooling-everyone/']
2017-09-28,sadness,0.6542653441429138,Artificial Intelligence Use by Healthcare Providers Lags. But Not for Long. | HealthLeaders Media  https://t.co/rEMDkHb3c1 #ai #ml #dl,artificial intelligence use healthcare providers lags. long. healthleaders media ai ml dl,0.42857142857142855,134,89,45,en,0,0,0,"['ai', 'ml', 'dl']",['http://bit.ly/2hzkBOd']
2019-10-30,sadness,0.611286997795105,Missed our latest webinar? No Worries! Download the recording and explore how the #manufacturing industry is heading for a #digital revolution with #artificialintelligence and the Internet of Things.  https://t.co/bP88HzDRkh #webinar #AI #ML,missed latest webinar? worries! download recording explore manufacturing industry heading digital revolution artificialintelligence internet things. ai; ml; follow us,0.3333333333333333,241,166,75,en,0,0,0,"['manufacturing', 'digital', 'artificialintelligence', 'webinar', 'ai', 'ml']",['http://bit.ly/2BWt44O']
2017-12-14,sadness,0.3494251370429992,"WHY """"NEURALINK"""" IS A REALLY BAD IDEA  https://t.co/ZXd8N4vMqo  #ai #artificialintelligence #machinelearning #ml #neuralink #singularity  https://t.co/GUW5tjCOhe",neuralink really bad idea ai artificialintelligence machinelearning ml neuralink singularity,0.14285714285714285,162,92,70,en,0,1,0,"['ai', 'artificialintelligence', 'machinelearning', 'ml', 'neuralink', 'singularity']",['https://goo.gl/RzccTm']
2017-07-29,sadness,0.4835161566734314,Artificial Intelligence Is Stuck. Here Is How to Move It Forward.   https://t.co/wsyaGA493j,opinion artificial intelligence stuck. here s move forward.,0.46153846153846156,91,59,32,en,0,0,0,[],['https://www.nytimes.com/2017/07/29/opinion/sunday/artificial-intelligence-is-stuck-heres-how-to-move-it-forward.html?action=click&pgtype=Homepage&clickSource=story-heading&module=opinion-c-col-right-region&region=opinion-c-col-right-region&WT.nav=opinion-c-col-right-region']
